timestamp,sensor,x,y,z
1778964578075,Accelerometer,0.08205,-9.912001,1.09695
1778964578076,Accelerometer,0.01305,-9.95505,1.09695
1778964578076,Gyroscope,-0.0493625,0.341825,0.0589875
1778964578094,Accelerometer,0.022950001,-9.900001,1.07295
1778964578094,Accelerometer,0.10395,-9.828,0.89100003
1778964578120,Accelerometer,0.28395,-9.777,0.864
1778964578120,Accelerometer,0.39405003,-9.75405,1.0890001
1778964578140,Accelerometer,0.37005,-9.81105,1.3429501
1778964578140,Accelerometer,0.19500001,-9.876,1.176
1778964578155,Accelerometer,0.051000003,-9.864,0.77805007
1778964578155,Accelerometer,-0.25905,-9.670051,0.45705003
1778964578156,Gyroscope,-0.1557875,0.526075,0.1590875
1778964578174,Accelerometer,-0.56505,-9.430051,0.32595003
1778964578175,Accelerometer,-0.795,-9.3820505,0.24195
1778964578200,Accelerometer,-0.93195003,-9.459001,0.333
1778964578200,Accelerometer,-1.0819501,-9.531,0.354
1778964578219,Accelerometer,-1.3099501,-9.4470005,0.19905001
1778964578219,Accelerometer,-1.5850501,-9.271951,-0.28905
1778964578226,Accelerometer,-1.6189501,-9.294001,-0.19800001
1778964578241,Accelerometer,-1.48695,-9.567,0.093
1778964578241,Gyroscope,-0.289025,0.106425,0.09295
1778964578254,Accelerometer,-1.2430501,-9.81795,0.26805001
1778964578254,Accelerometer,-0.86895007,-9.97395,0.42105
1778964578280,Accelerometer,-0.58395004,-9.901951,0.49995002
1778964578281,Accelerometer,-0.52500004,-9.78195,0.46005002
1778964578300,Accelerometer,-0.75405,-9.74895,0.35700002
1778964578300,Accelerometer,-1.0849501,-9.75405,0.20400001
1778964578318,Accelerometer,-1.2049501,-9.757951,0.057000004
1778964578318,Accelerometer,-1.1329501,-9.78705,-0.03705
1778964578319,Gyroscope,-0.3337125,-0.2195875,-0.1104125
1778964578334,Accelerometer,-1.008,-9.688951,-0.058950003
1778964578334,Accelerometer,-0.89100003,-9.45405,0.052950002
1778964578360,Accelerometer,-0.49800003,-8.953951,-0.040050004
1778964578361,Accelerometer,-0.64695,-9.346951,0.108
1778964578380,Accelerometer,-0.35700002,-9.42105,0.25905
1778964578380,Accelerometer,0.135,-9.234,0.081
1778964578397,Accelerometer,0.08205,-9.448951,-0.279
1778964578398,Accelerometer,-0.14205001,-9.868051,-0.49905002
1778964578398,Gyroscope,-0.46365,-0.19085,-0.2393875
1778964578415,Accelerometer,-0.252,-10.29195,-0.33195
1778964578415,Accelerometer,-0.024,-10.374001,-0.030000001
1778964578427,Accelerometer,0.20895001,-10.213051,0.097950004
1778964578439,Accelerometer,0.18495001,-9.91905,0.060000002
1778964578460,Accelerometer,-0.00705,-9.555,-0.31695002
1778964578460,Accelerometer,-0.37905002,-9.46605,-0.73605
1778964578476,Accelerometer,-0.984,-9.72,-1.0570501
1778964578476,Accelerometer,-1.3909501,-9.946951,-1.2750001
1778964578476,Gyroscope,-0.3135,-0.3048375,-0.3075875
1778964578499,Accelerometer,-1.4269501,-9.861,-1.52205
1778964578499,Accelerometer,-1.7119501,-10.017,-1.644
1778964578520,Accelerometer,-2.019,-10.43805,-1.524
1778964578520,Accelerometer,-1.2049501,-9.627001,-0.83895004
1778964578540,Accelerometer,0.351,-8.18805,-0.72705
1778964578540,Accelerometer,0.69495004,-8.24505,-1.2889501
1778964578555,Accelerometer,0.86505,-8.65005,-1.27995
1778964578555,Accelerometer,0.777,-9.19995,-0.84405005
1778964578555,Gyroscope,-0.2517625,-0.6446,-0.619575
1778964578576,Accelerometer,0.40995002,-9.98295,-0.51105005
1778964578577,Accelerometer,0.31695002,-10.55595,-0.41295
1778964578600,Accelerometer,0.29805002,-10.75395,-0.45900002
1778964578600,Accelerometer,0.33105,-10.6369505,-0.42495003
1778964578619,Accelerometer,0.40995002,-10.26105,-0.51600003
1778964578620,Accelerometer,0.52095,-9.780001,-0.82695
1778964578634,Accelerometer,0.64500004,-9.46905,-0.91605
1778964578634,Accelerometer,0.38205,-9.559951,-0.81795
1778964578634,Gyroscope,-0.2123,-0.56265,-0.71335
1778964578655,Accelerometer,0.19005,-9.77505,-1.04295
1778964578655,Accelerometer,0.37005,-9.813001,-1.34895
1778964578680,Accelerometer,0.87000006,-9.792001,-1.4670001
1778964578680,Accelerometer,1.47105,-9.79695,-1.4449501
1778964578700,Accelerometer,1.8709501,-9.67695,-1.34895
1778964578701,Accelerometer,1.8520501,-9.44505,-1.1149501
1778964578718,Accelerometer,1.32,-9.4140005,-1.16505
1778964578718,Accelerometer,1.05495,-9.306001,-1.4140501
1778964578718,Gyroscope,-0.106837496,-0.4763,-0.5823125
1778964578735,Accelerometer,1.0639501,-9.399,-1.416
1778964578735,Accelerometer,1.2940501,-9.658051,-1.00695
1778964578761,Accelerometer,1.50195,-10.026,-0.54195005
1778964578761,Accelerometer,1.677,-10.339951,-0.33900002
1778964578785,Accelerometer,1.6870501,-10.357051,-0.588
1778964578785,Accelerometer,1.5499501,-10.005,-1.4980501
1778964578797,Accelerometer,1.55505,-9.562051,-2.1990001
1778964578798,Accelerometer,1.6320001,-9.27,-2.29305
1778964578798,Gyroscope,0.0017875,-0.2728,-0.37785
1778964578815,Accelerometer,1.5649501,-9.222,-1.9099501
1778964578815,Accelerometer,1.5090001,-9.28695,-1.3800001
1778964578826,Accelerometer,1.8709501,-9.354,-1.1359501
1778964578840,Accelerometer,2.331,-9.46905,-1.02405
1778964578860,Accelerometer,2.709,-9.59805,-0.95205003
1778964578860,Accelerometer,2.94105,-9.84195,-0.98100007
1778964578875,Accelerometer,2.9149501,-9.885,-0.708
1778964578875,Accelerometer,2.42595,-9.780001,-0.78900003
1778964578875,Gyroscope,0.0902,-0.062975,-0.24365
1778964578898,Accelerometer,1.9090501,-9.691051,-0.97800004
1778964578898,Accelerometer,1.5600001,-9.721951,-0.92595005
1778964578921,Accelerometer,1.521,-9.7560005,-0.86295
1778964578921,Accelerometer,1.6890001,-9.706051,-1.005
1778964578939,Accelerometer,1.8520501,-9.523951,-1.0999501
1778964578940,Accelerometer,1.9620001,-9.33495,-1.2270001
1778964578956,Accelerometer,2.0670002,-9.351001,-1.263
1778964578956,Accelerometer,2.12205,-9.65505,-0.96405005
1778964578956,Gyroscope,-0.002475,0.0094875,-0.098725
1778964578974,Accelerometer,2.1079502,-9.9210005,-0.68895006
1778964578974,Accelerometer,2.04795,-9.876,-0.79605
1778964579000,Accelerometer,1.9930501,-9.672001,-1.1530501
1778964579000,Accelerometer,1.8060001,-9.49695,-1.4140501
1778964579021,Accelerometer,1.6170001,-9.397051,-1.4430001
1778964579021,Accelerometer,1.5880501,-9.387,-1.1530501
1778964579038,Accelerometer,1.7389501,-9.576,-0.897
1778964579038,Accelerometer,1.9879501,-9.8539505,-0.813
1778964579038,Gyroscope,0.049775,0.1329625,0.0312125
1778964579055,Accelerometer,2.2999501,-9.80595,-0.91395
1778964579055,Accelerometer,2.3790002,-9.53295,-1.1770501
1778964579080,Accelerometer,2.09805,-9.37005,-1.28205
1778964579081,Accelerometer,1.6990501,-9.3820505,-1.1149501
1778964579105,Accelerometer,1.4640001,-9.576,-0.882
1778964579105,Accelerometer,1.66305,-9.76305,-0.768
1778964579116,Accelerometer,2.079,-9.739051,-0.777
1778964579116,Accelerometer,2.32305,-9.579,-1.0000501
1778964579116,Gyroscope,0.0881375,0.1095875,0.051425
1778964579135,Accelerometer,2.2350001,-9.59805,-1.0720501
1778964579135,Accelerometer,1.8760501,-9.71805,-0.94200003
1778964579160,Accelerometer,1.5289501,-9.736951,-0.882
1778964579160,Accelerometer,1.3990501,-9.672001,-0.89400005
1778964579181,Accelerometer,1.44,-9.624001,-0.897
1778964579181,Accelerometer,1.62405,-9.571951,-0.86295
1778964579195,Accelerometer,1.7700001,-9.6,-0.813
1778964579195,Accelerometer,1.8060001,-9.627001,-0.79095006
1778964579196,Gyroscope,0.064625,0.1287,0.0642125
1778964579215,Accelerometer,1.746,-9.603001,-0.99495006
1778964579215,Accelerometer,1.8019501,-9.4470005,-1.005
1778964579234,Accelerometer,1.96395,-9.35595,-0.97305006
1778964579241,Accelerometer,1.8970501,-9.523951,-0.67395
1778964579260,Accelerometer,1.4280001,-9.81105,-0.51105005
1778964579260,Accelerometer,1.3249501,-9.84195,-0.75600004
1778964579278,Accelerometer,1.6480501,-9.682051,-0.91800004
1778964579278,Accelerometer,1.95,-9.574051,-0.85800004
1778964579278,Gyroscope,0.032725,0.1425875,0.1153625
1778964579298,Accelerometer,1.96905,-9.624001,-0.72705
1778964579299,Accelerometer,1.7560501,-9.696,-0.669
1778964579320,Accelerometer,1.70595,-9.556951,-0.813
1778964579320,Accelerometer,1.74405,-9.48795,-0.99705005
1778964579347,Accelerometer,1.7299501,-9.550051,-0.92100006
1778964579347,Accelerometer,1.6339501,-9.62895,-0.67395
1778964579362,Accelerometer,1.46595,-9.73005,-0.58995
1778964579362,Accelerometer,1.4950501,-9.74205,-0.66
1778964579362,Gyroscope,0.0444125,0.1192125,0.0792
1778964579380,Accelerometer,1.4970001,-9.65295,-0.78705
1778964579380,Accelerometer,1.39005,-9.562051,-0.97095007
1778964579400,Accelerometer,1.2360001,-9.5449505,-0.94905007
1778964579400,Accelerometer,1.14795,-9.571951,-0.906
1778964579420,Accelerometer,1.22895,-9.559951,-0.873
1778964579421,Accelerometer,1.5259501,-9.580951,-0.89205
1778964579427,Accelerometer,1.9020001,-9.5449505,-0.89205
1778964579446,Accelerometer,2.1010501,-9.53295,-0.82500005
1778964579446,Gyroscope,0.039049998,-0.08745,0.053625
1778964579464,Accelerometer,2.01195,-9.571951,-0.65295005
1778964579464,Accelerometer,1.6840501,-9.675,-0.504
1778964579480,Accelerometer,1.46895,-9.696,-0.48000002
1778964579481,Accelerometer,1.44,-9.579,-0.64995
1778964579500,Accelerometer,1.5289501,-9.44505,-0.84900004
1778964579500,Accelerometer,1.65795,-9.435,-0.88695
1778964579516,Accelerometer,1.65495,-9.592951,-0.67200005
1778964579517,Accelerometer,1.5450001,-9.76095,-0.42795002
1778964579517,Gyroscope,-0.017324999,0.037125,0.0334125
1778964579535,Accelerometer,1.5169501,-9.744,-0.507
1778964579535,Accelerometer,1.6000501,-9.538051,-0.73200005
1778964579561,Accelerometer,1.6530001,-9.402,-0.85800004
1778964579561,Accelerometer,1.55505,-9.45705,-0.80295
1778964579580,Accelerometer,1.4809501,-9.624001,-0.684
1778964579581,Accelerometer,1.4899501,-9.732,-0.59805006
1778964579595,Accelerometer,1.5619501,-9.76095,-0.657
1778964579595,Accelerometer,1.61205,-9.70995,-0.81795
1778964579596,Gyroscope,-0.001375,-0.029975,0.017324999
1778964579615,Accelerometer,1.6819501,-9.60795,-0.87795
1778964579615,Accelerometer,1.62705,-9.588,-0.85605
1778964579627,Accelerometer,1.57395,-9.65295,-0.78405005
1778964579643,Accelerometer,1.6200001,-9.663,-0.66
1778964579660,Accelerometer,1.67505,-9.66495,-0.64095
1778964579660,Accelerometer,1.72695,-9.700951,-0.74100006
1778964579675,Accelerometer,1.78005,-9.684,-0.84405005
1778964579675,Accelerometer,1.7080501,-9.60795,-0.85395
1778964579675,Gyroscope,-0.001375,-0.0746625,0.0226875
1778964579695,Accelerometer,1.5450001,-9.47805,-0.79605
1778964579696,Accelerometer,1.31595,-9.48795,-0.85605
1778964579720,Accelerometer,1.24605,-9.61005,-0.882
1778964579721,Accelerometer,1.3750501,-9.688951,-0.75795
1778964579744,Accelerometer,1.6699501,-9.67695,-0.73395
1778964579745,Accelerometer,1.866,-9.639001,-0.75795
1778964579757,Accelerometer,1.8210001,-9.64095,-0.657
1778964579757,Accelerometer,1.6030501,-9.703051,-0.55395
1778964579757,Gyroscope,0.00495,-0.0193875,0.019524999
1778964579777,Accelerometer,1.4470501,-9.75405,-0.67200005
1778964579778,Accelerometer,1.3750501,-9.733951,-0.777
1778964579801,Accelerometer,1.26795,-9.639001,-0.78900003
1778964579801,Accelerometer,1.24605,-9.505051,-0.98295003
1778964579826,Accelerometer,1.368,-9.49005,-1.23705
1778964579826,Accelerometer,1.58595,-9.64095,-1.026
1778964579827,Accelerometer,1.7539501,-9.868051,-0.59295005
1778964579841,Accelerometer,1.74405,-9.801001,-0.23595001
1778964579841,Gyroscope,0.00495,-0.056649998,0.0397375
1778964579858,Accelerometer,1.6650001,-9.526051,-0.43500003
1778964579858,Accelerometer,1.6200001,-9.438001,-0.98295003
1778964579880,Accelerometer,1.5600001,-9.543,-1.02405
1778964579880,Accelerometer,1.5259501,-9.556951,-0.74100006
1778964579907,Accelerometer,1.3750501,-9.66705,-0.67200005
1778964579907,Accelerometer,1.28205,-9.721951,-0.657
1778964579923,Accelerometer,1.2360001,-9.828,-0.70995003
1778964579923,Accelerometer,1.248,-9.892051,-0.66495
1778964579923,Gyroscope,-0.002475,-0.0598125,0.0397375
1778964579939,Accelerometer,1.3060501,-9.804001,-0.45600003
1778964579939,Accelerometer,1.4140501,-9.663,-0.46800002
1778964579960,Accelerometer,1.6200001,-9.47295,-0.66195005
1778964579960,Accelerometer,1.713,-9.47295,-0.70305
1778964579980,Accelerometer,1.57605,-9.76095,-0.62595004
1778964579981,Accelerometer,1.4500501,-9.96195,-0.49695003
1778964580005,Accelerometer,1.5289501,-9.81795,-0.564
1778964580005,Accelerometer,1.6290001,-9.828,-0.85095006
1778964580005,Gyroscope,-0.0460625,0.0254375,0.0983125
1778964580027,Accelerometer,1.8690001,-9.849001,-1.0020001
1778964580027,Accelerometer,2.0070002,-9.816001,-0.83505005
1778964580034,Accelerometer,1.93095,-9.739051,-0.57105005
1778964580039,Accelerometer,1.81305,-9.604951,-0.48705003
1778964580060,Accelerometer,1.6530001,-9.49695,-0.63795
1778964580060,Accelerometer,1.40205,-9.529051,-0.83205
1778964580075,Accelerometer,1.2750001,-9.71805,-1.014
1778964580075,Accelerometer,1.3369501,-10.021951,-1.1890501
1778964580075,Gyroscope,-0.12925,0.156475,0.2921875
1778964580095,Accelerometer,1.488,-10.065001,-1.182
1778964580095,Accelerometer,1.6150501,-9.883051,-1.1770501
1778964580120,Accelerometer,1.605,-9.64305,-1.1029501
1778964580120,Accelerometer,1.50495,-9.46905,-0.86805004
1778964580140,Accelerometer,1.3230001,-9.361051,-0.72
1778964580140,Accelerometer,1.12905,-9.35595,-0.78405005
1778964580155,Accelerometer,1.0350001,-9.47295,-0.75795
1778964580155,Accelerometer,0.91095006,-9.636001,-0.77895004
1778964580155,Gyroscope,-0.118525,0.3705625,0.291225
1778964580175,Accelerometer,0.91605,-9.745951,-1.098
1778964580175,Accelerometer,1.04505,-9.76095,-1.2540001
1778964580200,Accelerometer,1.1190001,-9.79695,-1.19805
1778964580201,Accelerometer,0.91305006,-9.871051,-1.0999501
1778964580221,Accelerometer,0.77400005,-9.8230505,-1.0189501
1778964580221,Accelerometer,0.42705002,-9.627001,-0.79605
1778964580237,Accelerometer,0.32205,-9.351001,-0.87495005
1778964580237,Accelerometer,0.44595003,-9.222,-1.179
1778964580237,Gyroscope,-0.070675,0.48345,0.1676125
1778964580255,Accelerometer,0.68805003,-9.327001,-1.09095
1778964580255,Accelerometer,0.70695,-9.526051,-1.1700001
1778964580280,Accelerometer,0.84105,-9.703051,-1.677
1778964580280,Accelerometer,0.98505,-9.825001,-1.692
1778964580304,Accelerometer,0.82695,-9.877951,-1.215
1778964580304,Accelerometer,0.75495005,-9.97095,-0.88500005
1778964580320,Accelerometer,0.65895003,-10.144051,-0.897
1778964580320,Accelerometer,0.53505003,-10.266001,-1.2250501
1778964580320,Gyroscope,-0.02475,0.3108875,0.02915
1778964580339,Accelerometer,0.16605,-10.278001,-1.5769501
1778964580340,Accelerometer,-0.37395,-10.287001,-1.644
1778964580360,Accelerometer,-0.83100003,-10.07205,-1.4310001
1778964580361,Accelerometer,-0.69000006,-9.47805,-0.80595005
1778964580384,Accelerometer,0.039,-8.87205,-0.186
1778964580384,Accelerometer,1.572,-8.57295,-0.17595
1778964580401,Accelerometer,3.4369502,-8.776951,-0.034950003
1778964580401,Accelerometer,4.2010503,-9.378,-0.19800001
1778964580402,Gyroscope,-0.0886875,0.1362625,0.0727375
1778964580419,Accelerometer,3.21195,-10.01895,-0.85800004
1778964580419,Accelerometer,1.3729501,-10.410001,-1.4760001
1778964580429,Accelerometer,-0.28500003,-10.46895,-1.62495
1778964580447,Accelerometer,-1.09395,-10.101001,-1.6800001
1778964580465,Accelerometer,-1.2720001,-9.258,-1.47105
1778964580466,Accelerometer,-0.99600005,-8.587951,-0.68595004
1778964580484,Accelerometer,0.35505003,-8.7289505,-0.28905
1778964580484,Accelerometer,1.4500501,-9.232051,-0.34905002
1778964580484,Gyroscope,-0.153725,0.2321,-0.030524999
1778964580502,Accelerometer,1.88505,-9.651,-0.89400005
1778964580502,Accelerometer,1.4449501,-9.876,-1.43805
1778964580521,Accelerometer,0.52995,-9.924001,-1.5960001
1778964580521,Accelerometer,-0.13905,-9.696,-1.62195
1778964580540,Accelerometer,-0.20595,-9.229051,-1.2250501
1778964580540,Accelerometer,0.39105,-8.83395,-0.93495005
1778964580556,Accelerometer,1.55295,-8.743051,-0.77505004
1778964580556,Accelerometer,2.43405,-9.033,-0.23805001
1778964580556,Gyroscope,-0.1302125,-0.2047375,-0.215875
1778964580575,Accelerometer,2.295,-9.46395,-0.21195
1778964580576,Accelerometer,1.6870501,-9.8539505,-0.98805004
1778964580601,Accelerometer,0.648,-10.2640505,-1.23195
1778964580601,Accelerometer,-0.39105,-10.335,-1.2610501
1778964580620,Accelerometer,-0.46995002,-9.93795,-1.5480001
1778964580620,Accelerometer,0.123,-9.415951,-1.43805
1778964580629,Accelerometer,0.81795,-9.019051,-1.31295
1778964580636,Accelerometer,1.3950001,-8.844001,-1.12695
1778964580636,Gyroscope,-0.1782,-0.3389375,-0.2915
1778964580655,Accelerometer,1.6390501,-9.03495,-0.933
1778964580655,Accelerometer,1.7230501,-9.47805,-1.182
1778964580680,Accelerometer,1.77795,-9.89505,-1.43505
1778964580680,Accelerometer,1.70595,-10.20405,-1.371
1778964580700,Accelerometer,1.62405,-10.219951,-1.66305
1778964580700,Accelerometer,1.5289501,-10.174951,-1.845
1778964580715,Accelerometer,1.50195,-10.12005,-1.8430501
1778964580715,Accelerometer,1.5499501,-10.09395,-1.83105
1778964580715,Gyroscope,-0.1216875,-0.0438625,-0.2030875
1778964580734,Accelerometer,1.6840501,-9.95505,-1.9770001
1778964580734,Accelerometer,1.81305,-9.8539505,-2.01705
1778964580760,Accelerometer,2.05305,-9.70995,-2.21805
1778964580760,Accelerometer,2.25195,-9.58395,-2.23305
1778964580779,Accelerometer,2.163,-9.562051,-1.93305
1778964580780,Accelerometer,1.8210001,-9.732,-1.5340501
1778964580796,Accelerometer,1.7700001,-9.901951,-1.416
1778964580796,Accelerometer,2.2729502,-9.93105,-1.43505
1778964580796,Gyroscope,0.0253,0.0339625,-0.1573
1778964580816,Accelerometer,2.805,-9.901951,-1.3590001
1778964580816,Accelerometer,3.0970502,-9.757951,-1.3800001
1778964580826,Accelerometer,3.17805,-9.556951,-1.43295
1778964580841,Accelerometer,2.8840501,-9.460951,-1.2420001
1778964580862,Accelerometer,2.5560002,-9.411,-1.2919501
1778964580862,Accelerometer,2.39805,-9.33495,-1.31295
1778964580878,Accelerometer,2.2680001,-9.346951,-1.2270001
1778964580878,Accelerometer,2.32095,-9.378,-1.266
1778964580878,Gyroscope,0.10725,0.0669625,0.2176625
1778964580898,Accelerometer,2.4430501,-9.33195,-1.31805
1778964580898,Accelerometer,2.4190502,-9.373051,-1.2270001
1778964580920,Accelerometer,2.18505,-9.459001,-1.215
1778964580920,Accelerometer,1.746,-9.550051,-1.3470001
1778964580944,Accelerometer,1.1910001,-9.682051,-1.55505
1778964580944,Accelerometer,0.66405004,-9.865951,-1.69605
1778964580962,Accelerometer,0.33900002,-10.053,-1.74705
1778964580962,Accelerometer,0.37695003,-10.005,-1.8090001
1778964580962,Gyroscope,0.18933749,0.241725,0.1111
1778964580980,Accelerometer,0.59205,-9.859051,-1.6890001
1778964580980,Accelerometer,0.79095006,-9.682051,-1.5649501
1778964581001,Accelerometer,0.86505,-9.64095,-1.6890001
1778964581001,Accelerometer,0.67605,-9.79395,-1.6560001
1778964581020,Accelerometer,0.31695002,-9.93795,-1.6489501
1778964581021,Accelerometer,0.15705001,-10.098001,-1.9219501
1778964581030,Accelerometer,0.19995001,-10.149,-2.0629501
1778964581046,Accelerometer,0.42705002,-10.12695,-2.226
1778964581046,Gyroscope,0.351175,0.288475,-0.44701248
1778964581065,Accelerometer,0.77895004,-10.11705,-2.25
1778964581065,Accelerometer,1.19805,-10.25205,-2.11095
1778964581080,Accelerometer,1.713,-10.564951,-1.8229501
1778964581080,Accelerometer,1.8690001,-10.91205,-1.4140501
1778964581100,Accelerometer,1.4779501,-11.06595,-1.0570501
1778964581100,Accelerometer,0.89205,-11.298,-0.61395
1778964581115,Accelerometer,0.11100001,-12.054001,-0.33405003
1778964581116,Accelerometer,-0.53895,-12.933001,-0.27705002
1778964581116,Gyroscope,0.320375,0.41745,-0.69107497
1778964581135,Accelerometer,-0.81405,-13.741951,-0.372
1778964581135,Accelerometer,-0.537,-14.118001,-0.648
1778964581160,Accelerometer,-0.052950002,-13.90305,-0.897
1778964581160,Accelerometer,0.10395,-13.46895,-1.08405
1778964581180,Accelerometer,-0.43395,-13.194,-1.02405
1778964581180,Accelerometer,-1.2019501,-12.979051,-0.86595005
1778964581195,Accelerometer,-1.34595,-12.612,-1.06005
1778964581195,Accelerometer,-0.66105,-12.02595,-1.19805
1778964581195,Gyroscope,0.2393875,0.4120875,-1.25455
1778964581215,Accelerometer,0.363,-11.281051,-1.19805
1778964581215,Accelerometer,1.84695,-10.41705,-1.3249501
1778964581227,Accelerometer,3.2929502,-9.427951,-1.9549501
1778964581240,Accelerometer,4.19805,-8.18505,-2.7259502
1778964581260,Accelerometer,4.24095,-6.70305,-3.255
1778964581260,Accelerometer,4.03095,-5.1330004,-3.66195
1778964581283,Accelerometer,3.2359502,-3.8710501,-3.6840003
1778964581284,Accelerometer,1.5330001,-3.0280502,-2.4750001
1778964581284,Gyroscope,-0.14093749,0.3471875,-0.435325
1778964581311,Accelerometer,-0.58395004,-2.83905,-1.74405
1778964581311,Accelerometer,-2.526,-3.2080503,-1.368
1778964581325,Accelerometer,-3.9600003,-4.0219502,-0.94500005
1778964581326,Accelerometer,-4.2790504,-4.9750504,-1.39995
1778964581347,Accelerometer,-4.30305,-5.8170004,-1.7869501
1778964581347,Accelerometer,-3.1320002,-6.35895,-1.7899501
1778964581356,Accelerometer,-2.12595,-6.603,-1.4809501
1778964581356,Accelerometer,-1.4389501,-6.5929503,-1.6200001
1778964581356,Gyroscope,-1.013375,0.6048625,1.7164125
1778964581375,Accelerometer,-0.72300005,-6.5809503,-2.0629501
1778964581375,Accelerometer,0.15405001,-6.8179502,-1.95
1778964581401,Accelerometer,1.2390001,-7.4100003,-1.28205
1778964581401,Accelerometer,2.49105,-8.18805,-0.06795
1778964581420,Accelerometer,3.58995,-8.887051,1.1920501
1778964581421,Accelerometer,3.86295,-9.196051,1.6879501
1778964581440,Accelerometer,3.348,-9.11205,1.5439501
1778964581441,Accelerometer,2.742,-8.805,1.1590501
1778964581441,Gyroscope,-0.7077125,0.745525,2.0541124
1778964581464,Accelerometer,2.295,-8.722051,0.89505005
1778964581464,Accelerometer,2.08905,-8.808001,1.08
1778964581480,Accelerometer,2.21805,-9.02295,1.63995
1778964581480,Accelerometer,2.7450001,-9.241051,2.4780002
1778964581504,Accelerometer,3.5659502,-9.43305,2.9950502
1778964581504,Accelerometer,4.6200004,-9.471001,2.94705
1778964581516,Accelerometer,5.17005,-9.378,2.538
1778964581516,Accelerometer,5.0719504,-9.262951,2.0350502
1778964581516,Gyroscope,-0.336875,0.75515,1.3905375
1778964581535,Accelerometer,4.6909504,-9.117001,1.8049501
1778964581535,Accelerometer,4.44495,-9.049951,1.7329501
1778964581561,Accelerometer,4.4040003,-9.05895,1.422
1778964581561,Accelerometer,4.03305,-9.234,1.5370501
1778964581581,Accelerometer,3.255,-9.394051,1.91295
1778964581581,Accelerometer,2.3470502,-9.3820505,2.124
1778964581595,Accelerometer,1.70595,-9.22395,1.8409501
1778964581595,Accelerometer,1.50195,-9.042001,1.09695
1778964581596,Gyroscope,0.2393875,0.231,0.4701125
1778964581619,Accelerometer,1.8330001,-8.80305,0.23205002
1778964581619,Accelerometer,2.50305,-8.57295,-0.54
1778964581635,Accelerometer,3.0660002,-8.703,-1.3399501
1778964581640,Accelerometer,2.9509501,-9.15495,-1.52205
1778964581660,Accelerometer,1.90005,-9.74205,-0.882
1778964581661,Accelerometer,0.78405005,-10.146001,-0.09705
