timestamp,sensor,x,y,z
1778964782644,Accelerometer,-1.7500501,-11.397,-0.94200003
1778964782663,Accelerometer,-0.54795,-15.42405,-3.1200001
1778964782678,Accelerometer,-4.66095,-22.25295,-3.07695
1778964782678,Gyroscope,-0.37867498,0.3004375,-7.2645373
1778964782702,Accelerometer,-8.3560505,-22.56705,-2.88105
1778964782722,Accelerometer,-5.99205,-21.798,-2.4859502
1778964782731,Accelerometer,-8.22105,-22.320002,-1.0680001
1778964782756,Accelerometer,-11.514001,-18.408,-2.73705
1778964782756,Gyroscope,-0.180675,1.8335625,-3.881625
1778964782780,Accelerometer,-18.772951,-13.143001,-4.203
1778964782799,Accelerometer,-24.000002,-8.514,-5.2440004
1778964782811,Accelerometer,-21.586052,-9.309,-3.28095
1778964782833,Accelerometer,-16.57695,-11.527051,-1.4440501
1778964782834,Gyroscope,-0.0402875,-0.90915,2.08395
1778964782863,Accelerometer,-12.997951,-10.94505,-1.983
1778964782877,Accelerometer,1.9290001,-11.34,2.2369502
1778964782891,Accelerometer,27.19605,-15.676051,0.537
1778964782911,Accelerometer,-3.28905,-21.92295,-0.633
1778964782911,Gyroscope,-0.9686875,-1.2230625,3.504875
1778964782935,Accelerometer,1.5799501,-18.712051,-3.1590002
1778964782955,Accelerometer,-4.1200504,-7.7530503,-3.39105
1778964782971,Accelerometer,-15.103051,-0.441,-5.4640503
1778964782989,Accelerometer,-8.50395,-4.854,-4.4370003
1778964782989,Gyroscope,-0.53267497,0.12925,2.0744624
1778964783013,Accelerometer,-4.326,-13.176001,-1.07805
1778964783032,Accelerometer,-1.9750501,-14.911951,-4.0350003
1778964783055,Accelerometer,0.35895002,-9.019951,-3.15405
1778964783072,Accelerometer,0.021000002,-7.6840506,-2.4810002
1778964783072,Gyroscope,-0.267575,-0.745525,0.9383
1778964783092,Accelerometer,-3.2989502,-9.11505,-2.4379501
1778964783110,Accelerometer,-3.426,-9.98505,-2.77605
1778964783129,Accelerometer,-2.2720501,-10.00905,-2.93595
1778964783144,Accelerometer,-2.38395,-9.118051,-2.9530501
1778964783144,Gyroscope,-0.063525,0.2660625,0.5484875
1778964783169,Accelerometer,-3.3390002,-8.58195,-3.21105
1778964783187,Accelerometer,-3.6150002,-8.74905,-3.1200001
1778964783207,Accelerometer,-1.86195,-9.22095,-2.7160501
1778964783221,Accelerometer,0.14805001,-9.427051,-2.8639503
1778964783222,Gyroscope,-0.1197625,-0.3546125,0.3408625
1778964783246,Accelerometer,0.04695,-9.30195,-2.5410001
1778964783269,Accelerometer,-2.0320501,-9.360001,-2.42595
1778964783289,Accelerometer,-3.0210001,-9.417001,-2.49795
1778964783305,Accelerometer,-2.844,-9.03405,-2.89995
1778964783305,Gyroscope,-0.18205,-0.57695,0.5179625
1778964783324,Accelerometer,-1.98195,-8.78505,-3.0700502
1778964783343,Accelerometer,-0.73200005,-9.40305,-3.072
1778964783363,Accelerometer,-0.40605003,-10.85805,-3.21405
1778964783377,Accelerometer,-1.7190001,-10.891951,-3.693
1778964783377,Gyroscope,0.0452375,-0.55495,1.0676875
1778964783401,Accelerometer,-2.664,-9.658951,-3.28095
1778964783421,Accelerometer,-2.25495,-9.84105,-2.9890501
1778964783440,Accelerometer,-1.4790001,-11.083951,-2.57205
1778964783454,Accelerometer,-1.12695,-12.151051,-4.18305
1778964783454,Gyroscope,0.245575,-0.469425,1.8008375
1778964783479,Accelerometer,-2.5159502,-12.51105,-4.6000504
1778964783504,Accelerometer,-3.7680001,-12.23805,-3.86505
1778964783522,Accelerometer,-3.117,-13.903951,-3.417
1778964783537,Accelerometer,-0.77805007,-15.999001,-3.42
1778964783538,Gyroscope,0.5204375,-0.9678625,2.26985
1778964783557,Accelerometer,2.32695,-17.53395,-4.9090505
1778964783576,Accelerometer,4.30905,-18.43905,-5.3830504
1778964783596,Accelerometer,4.89795,-18.274052,-3.20895
