timestamp,sensor,x,y,z
1780861685672,Accelerometer,1.2910501,9.537001,0.36195
1780861685692,Accelerometer,1.7389501,9.897,0.47700003
1780861685711,Accelerometer,1.8780001,10.134001,0.56295
1780861685730,Accelerometer,1.9210501,9.873,0.45000002
1780861685742,Accelerometer,2.1100502,9.624001,0.47205
1780861685769,Accelerometer,2.02395,9.65505,0.69000006
1780861685789,Accelerometer,1.488,9.22095,0.40695003
1780861685809,Accelerometer,3.51795,9.123,0.54105
1780861685826,Accelerometer,2.56305,10.155001,0.53205
1780861685847,Accelerometer,15.339001,21.36795,7.7100005
1780861685867,Accelerometer,-3.8220003,3.3430502,2.874
1780861685886,Accelerometer,2.5200002,12.013051,-1.1020501
1780861685903,Accelerometer,2.57505,8.16495,0.53895
1780861685925,Accelerometer,4.497,6.67605,2.9190001
1780861685944,Accelerometer,-1.17795,8.77095,-2.09805
1780861685964,Accelerometer,-0.34995002,8.613001,-3.588
1780861685984,Accelerometer,-1.2739501,10.27995,-0.28800002
1780861686002,Accelerometer,0.62805,11.07705,-1.65795
1780861686022,Accelerometer,3.7030501,10.543051,1.26705
1780861686041,Accelerometer,4.428,9.68595,1.5139501
1780861686061,Accelerometer,2.6830502,8.950951,0.076950006
1780861686081,Accelerometer,0.68595004,9.09195,-0.25500003
1780861686100,Accelerometer,1.45905,9.814951,0.43905002
1780861686119,Accelerometer,-0.78105,10.738951,2.67
1780861686139,Accelerometer,3.3310502,10.038,0.19695
1780861686160,Accelerometer,1.9810501,9.150001,0.18195
1780861686178,Accelerometer,-0.30705002,10.00395,0.01995
1780861686197,Accelerometer,1.2030001,9.955951,0.28995
1780861686217,Accelerometer,2.352,9.64305,0.13005
1780861686236,Accelerometer,3.0580502,9.549001,-0.27600002
1780861686255,Accelerometer,2.59395,9.825001,0.43605003
1780861686275,Accelerometer,1.36995,11.7619505,0.333
1780861686295,Accelerometer,1.7680501,9.35505,0.558
1780861686313,Accelerometer,0.92295,10.17405,0.91005003
1780861686333,Accelerometer,-2.5120502,8.58195,1.4299501
1780861686353,Accelerometer,1.2559501,9.14505,0.003
1780861686372,Accelerometer,5.4810004,9.66705,0.17805001
1780861686390,Accelerometer,5.41905,9.607051,0.36900002
1780861686411,Accelerometer,1.761,9.66405,0.88095003
1780861686430,Accelerometer,2.0310001,9.85095,0.192
1780861686450,Accelerometer,2.19705,9.573001,-0.123
1780861686467,Accelerometer,1.7580001,9.86505,-0.82005006
1780861686489,Accelerometer,1.3060501,10.258051,-0.22395001
1780861686508,Accelerometer,1.251,10.02795,-0.66195005
1780861686528,Accelerometer,1.9159501,9.457951,0.028950002
1780861686544,Accelerometer,2.7930002,9.8220005,0.27600002
1780861686566,Accelerometer,2.88105,9.898951,0.23505001
1780861686586,Accelerometer,2.5870502,9.748051,0.29205
1780861686605,Accelerometer,2.1990001,9.71895,0.30195
1780861686624,Accelerometer,2.0070002,9.703051,0.34995002
1780861686644,Accelerometer,1.8060001,9.70995,0.192
1780861686663,Accelerometer,1.8919501,9.70695,0.333
1780861686683,Accelerometer,1.88505,9.68595,0.41895002
1780861686703,Accelerometer,2.09805,9.733951,0.40695003
1780861686721,Accelerometer,1.8040501,9.693001,0.36195
1780861686741,Accelerometer,1.6030501,9.612,0.39105
1780861686761,Accelerometer,1.7890501,9.648001,0.21300001
1780861686781,Accelerometer,1.81305,9.717,0.28095
1780861686800,Accelerometer,1.6099501,9.5449505,0.42900002
1780861686819,Accelerometer,1.7700001,9.621,0.49095002
1780861686839,Accelerometer,2.4460502,9.68805,-0.20700002
1780861686857,Accelerometer,2.9580002,9.777,-0.93495005
1780861686877,Accelerometer,2.8240502,9.717,-1.5090001
1780861686897,Accelerometer,2.4859502,9.691051,-1.8019501
1780861686916,Accelerometer,2.06205,9.640051,-1.9159501
1780861686935,Accelerometer,2.1730502,9.846001,-1.7230501
1780861686955,Accelerometer,2.118,9.564,-1.3780501
1780861686974,Accelerometer,2.04795,9.84105,-1.0519501
1780861686994,Accelerometer,2.364,9.925051,-1.11
1780861687013,Accelerometer,2.6250002,9.778951,-1.248
1780861687025,Accelerometer,2.565,9.79605,-1.0570501
1780861687052,Accelerometer,2.4019501,9.715051,-0.94200003
1780861687072,Accelerometer,2.3860502,9.834001,-1.011
1780861687090,Accelerometer,1.9240501,9.61905,-0.89400005
1780861687105,Accelerometer,1.5979501,9.757951,-0.41505003
1780861687130,Accelerometer,1.83,9.849001,-0.40095
1780861687150,Accelerometer,1.9740001,9.65505,-0.44400004
1780861687168,Accelerometer,1.9590001,9.753,-0.28095
1780861687185,Accelerometer,2.1679502,9.83205,-0.17595
1780861687208,Accelerometer,2.0410502,9.736051,-0.15900001
1780861687228,Accelerometer,1.9519501,9.70995,-0.28605002
1780861687247,Accelerometer,1.8180001,9.774,-0.432
1780861687266,Accelerometer,1.7920501,9.798,-0.40800002
1780861687285,Accelerometer,1.7920501,9.7890005,-0.27600002
1780861687305,Accelerometer,1.57605,9.7890005,-0.22095
1780861687325,Accelerometer,1.58595,9.739051,-0.123
1780861687344,Accelerometer,1.6099501,9.778951,-0.075
1780861687363,Accelerometer,1.8090001,9.84405,0.11100001
1780861687383,Accelerometer,1.78005,9.760051,0.20895001
1780861687401,Accelerometer,1.5259501,9.762,0.31905
1780861687421,Accelerometer,1.3660501,9.70695,0.381
1780861687441,Accelerometer,1.2910501,9.78195,0.40995002
1780861687460,Accelerometer,1.71,9.80805,0.50595003
1780861687479,Accelerometer,1.677,9.786,0.52500004
1780861687499,Accelerometer,1.4899501,9.766951,0.61305004
1780861687518,Accelerometer,1.6170001,9.80595,0.42405003
1780861687539,Accelerometer,1.5600001,9.79605,0.34800002
1780861687559,Accelerometer,1.5169501,9.790951,0.37395
1780861687577,Accelerometer,1.4110501,9.777,0.34005
1780861687596,Accelerometer,1.452,9.772051,0.33600003
1780861687616,Accelerometer,1.536,9.825001,0.38805002
1780861687637,Accelerometer,1.5120001,9.802951,0.37395
1780861687654,Accelerometer,1.5190501,9.85305,0.37095
1780861687666,Accelerometer,1.69095,9.846001,0.33105
1780861687693,Accelerometer,1.7629501,9.8220005,0.26895002
1780861687713,Accelerometer,1.7389501,9.86295,0.24195
1780861687732,Accelerometer,1.6099501,9.82695,0.19695
1780861687746,Accelerometer,1.6699501,9.81795,0.21300001
1780861687772,Accelerometer,1.6720501,9.86295,0.108
1780861687791,Accelerometer,1.7299501,9.85095,0.18
1780861687809,Accelerometer,1.6309501,9.82995,0.23505001
1780861687827,Accelerometer,1.605,9.772051,0.30705002
1780861687849,Accelerometer,1.5810001,9.849001,0.29700002
1780861687868,Accelerometer,1.6650001,9.84105,0.30195
1780861687888,Accelerometer,1.7010001,9.790951,0.36195
1780861687907,Accelerometer,1.59105,9.85095,0.393
1780861687927,Accelerometer,1.6170001,9.8220005,0.30405003
1780861687946,Accelerometer,1.53795,9.7890005,0.25395
1780861687965,Accelerometer,1.5960001,9.825001,0.41205
1780861687985,Accelerometer,1.6290001,9.846001,0.42900002
1780861688005,Accelerometer,1.593,9.766951,0.40500003
1780861688025,Accelerometer,1.6030501,9.84105,0.29700002
1780861688043,Accelerometer,1.6890001,9.87705,0.24000001
1780861688062,Accelerometer,1.69095,9.82005,0.25905
1780861688082,Accelerometer,1.608,9.80805,0.38295
1780861688101,Accelerometer,1.4899501,9.825001,0.43905002
1780861688120,Accelerometer,1.6459501,9.81,0.31395
1780861688140,Accelerometer,1.8090001,9.825001,0.20400001
1780861688160,Accelerometer,1.713,9.87495,0.39105
1780861688179,Accelerometer,1.5979501,9.802951,0.34305
1780861688199,Accelerometer,1.7080501,9.8220005,0.27795002
1780861688219,Accelerometer,1.7509501,9.834001,0.18495001
1780861688228,Accelerometer,1.62705,9.8220005,0.23505001
1780861688256,Accelerometer,1.4640001,9.798,0.33600003
1780861688277,Accelerometer,1.43805,9.729,0.34500003
1780861688295,Accelerometer,1.4809501,9.798,0.36405003
1780861688307,Accelerometer,1.263,9.825001,0.56295
1780861688334,Accelerometer,1.1209501,9.65505,0.63195
1780861688353,Accelerometer,1.3249501,9.564,0.462
1780861688373,Accelerometer,0.94905007,9.681001,0.58905005
1780861688388,Accelerometer,1.22895,9.84405,0.66795003
1780861688412,Accelerometer,1.89495,9.616051,-0.0010500001
1780861688432,Accelerometer,1.6890001,9.753,-0.31695002
1780861688451,Accelerometer,1.605,10.045051,-0.40305
1780861688468,Accelerometer,1.42095,9.909,-0.39600003
1780861688489,Accelerometer,1.3270501,9.727051,0.14205001
1780861688510,Accelerometer,1.5480001,9.68595,0.855
1780861688529,Accelerometer,2.05305,9.68595,1.15005
1780861688549,Accelerometer,2.5870502,9.705001,1.2049501
1780861688567,Accelerometer,2.742,9.66705,1.1539501
1780861688587,Accelerometer,2.63205,9.681001,1.047
1780861688607,Accelerometer,2.352,9.769951,0.94605005
1780861688626,Accelerometer,2.424,9.68595,0.72300005
1780861688646,Accelerometer,2.89995,9.65205,0.453
1780861688665,Accelerometer,3.11595,9.633,0.096
1780861688684,Accelerometer,3.006,9.528001,-0.16095
1780861688704,Accelerometer,2.97495,9.39105,-0.29295
1780861688723,Accelerometer,3.1900501,9.583051,-0.16605
1780861688742,Accelerometer,2.946,9.85305,-0.11805001
1780861688762,Accelerometer,2.982,9.559051,-0.47700003
1780861688782,Accelerometer,3.2959502,9.588,-0.62805
1780861688801,Accelerometer,3.3390002,9.80595,-0.52305
1780861688821,Accelerometer,3.21195,9.703051,-0.171
1780861688840,Accelerometer,3.0900002,9.559051,0.22995001
1780861688859,Accelerometer,3.01305,9.54705,0.39795002
1780861688879,Accelerometer,2.637,9.540001,0.74700004
1780861688898,Accelerometer,2.43105,9.492001,1.0159501
1780861688917,Accelerometer,2.36205,9.61905,0.91995007
1780861688937,Accelerometer,2.3500502,9.68805,0.91305006
1780861688949,Accelerometer,2.46705,9.576,0.88605005
1780861688975,Accelerometer,2.36205,9.63105,0.67095006
1780861688995,Accelerometer,2.0029502,9.556951,0.61095005
1780861689015,Accelerometer,1.96395,9.609,0.66405004
1780861689035,Accelerometer,2.5770001,9.568951,0.61605
1780861689054,Accelerometer,2.6230502,9.549001,0.381
1780861689073,Accelerometer,2.0740502,9.74295,0.61095005
1780861689092,Accelerometer,2.2470002,9.595051,0.55305004
1780861689109,Accelerometer,2.769,9.58005,0.36
1780861689131,Accelerometer,2.877,9.769951,0.522
1780861689151,Accelerometer,2.70405,9.58005,0.50805
1780861689170,Accelerometer,2.4169502,9.681001,0.51495004
1780861689189,Accelerometer,2.328,9.571051,0.30405003
1780861689208,Accelerometer,2.5099502,9.67395,0.30705002
1780861689228,Accelerometer,2.604,9.733951,0.46005002
1780861689248,Accelerometer,2.529,9.604051,0.48600003
1780861689268,Accelerometer,2.079,9.49905,0.56295
1780861689286,Accelerometer,1.593,9.53505,0.65895003
1780861689306,Accelerometer,1.81605,9.525001,0.96000004
1780861689326,Accelerometer,2.2039502,9.436951,1.353
1780861689345,Accelerometer,2.4100502,9.55395,1.6789501
1780861689364,Accelerometer,2.3089502,9.50895,1.8970501
1780861689384,Accelerometer,1.9620001,9.49905,1.6140001
1780861689404,Accelerometer,2.043,9.55395,1.1880001
1780861689425,Accelerometer,2.7280502,9.597,0.78795004
1780861689442,Accelerometer,2.93595,9.56595,0.40005
1780861689462,Accelerometer,2.8909502,9.681001,0.076950006
1780861689480,Accelerometer,2.97495,9.70995,-0.28605002
1780861689500,Accelerometer,3.1570501,9.717,-0.54705
1780861689509,Accelerometer,3.1420503,9.69495,-0.64305
1780861689539,Accelerometer,2.86695,9.625951,-0.36495003
1780861689559,Accelerometer,2.7229502,9.601951,-0.26205
1780861689579,Accelerometer,2.63205,9.63105,-0.20505
1780861689594,Accelerometer,2.6800501,9.645,0.043050002
1780861689617,Accelerometer,2.802,9.65505,0.34005
1780861689637,Accelerometer,2.8980002,9.595051,0.34305
1780861689657,Accelerometer,2.979,9.657001,0.32595003
1780861689670,Accelerometer,2.8260002,9.607051,0.32805002
1780861689695,Accelerometer,2.4460502,9.564,0.30405003
1780861689714,Accelerometer,2.4190502,9.612,0.20595
1780861689733,Accelerometer,2.5099502,9.645,0.18705001
1780861689751,Accelerometer,2.39295,9.556951,0.18705001
1780861689773,Accelerometer,2.367,9.640051,0.156
1780861689793,Accelerometer,2.1990001,9.63105,0.312
1780861689811,Accelerometer,2.33295,9.583051,0.24900001
1780861689831,Accelerometer,2.56005,9.65205,0.17295001
1780861689850,Accelerometer,2.42595,9.637951,0.27600002
1780861689870,Accelerometer,2.3160002,9.595051,0.39495003
1780861689889,Accelerometer,2.469,9.592051,0.34995002
1780861689908,Accelerometer,2.4460502,9.648001,0.28995
1780861689927,Accelerometer,2.4499502,9.64995,0.18705001
1780861689948,Accelerometer,2.39295,9.588,0.04095
1780861689966,Accelerometer,2.42895,9.625951,-0.01305
1780861689986,Accelerometer,2.4,9.597,-0.05595
1780861690005,Accelerometer,2.5080001,9.648001,-0.063
1780861690026,Accelerometer,2.802,9.69495,-0.24795002
1780861690048,Accelerometer,2.84295,9.65505,-0.21900001
1780861690063,Accelerometer,2.766,9.58005,-0.22395001
1780861690084,Accelerometer,2.60805,9.660001,-0.279
1780861690103,Accelerometer,2.4,9.633,-0.06795
1780861690122,Accelerometer,2.52195,9.5779505,0.058050003
1780861690141,Accelerometer,2.769,9.65505,0.024
1780861690161,Accelerometer,2.5080001,9.607051,0.28095
1780861690181,Accelerometer,2.42895,9.58005,0.324
1780861690200,Accelerometer,2.6200502,9.648001,0.156
1780861690219,Accelerometer,2.63505,9.636001,0.16605
1780861690234,Accelerometer,2.57205,9.601951,0.064950004
1780861690258,Accelerometer,2.4739501,9.633,-0.054
1780861690277,Accelerometer,2.43405,9.636001,0.060000002
1780861690297,Accelerometer,2.6200502,9.61905,-0.063
1780861690312,Accelerometer,2.697,9.65505,-0.16395001
1780861690336,Accelerometer,2.604,9.64995,-0.08505
1780861690356,Accelerometer,2.5099502,9.609,-0.09705
1780861690374,Accelerometer,2.53395,9.636001,-0.19305001
1780861690391,Accelerometer,2.57505,9.616051,-0.11100001
1780861690415,Accelerometer,2.52195,9.66195,-0.006
1780861690433,Accelerometer,2.4810002,9.595051,0.079050004
1780861690452,Accelerometer,2.59605,9.564,-0.034950003
1780861690472,Accelerometer,2.6899502,9.640051,-0.018000001
1780861690492,Accelerometer,2.505,9.637951,0.04095
1780861690511,Accelerometer,2.4790502,9.609,0.120000005
1780861690530,Accelerometer,2.66295,9.607051,0.00795
1780861690549,Accelerometer,2.45805,9.607051,-0.058050003
1780861690569,Accelerometer,2.2470002,9.585,0.010050001
1780861690588,Accelerometer,2.46195,9.576,-0.07005
1780861690607,Accelerometer,2.7900002,9.66705,-0.08205
1780861690628,Accelerometer,2.7900002,9.67395,-0.14205001
1780861690647,Accelerometer,2.53395,9.588,-0.22800002
1780861690671,Accelerometer,2.42595,9.660001,-0.20895001
1780861690685,Accelerometer,2.496,9.625951,-0.16605
1780861690705,Accelerometer,2.6560502,9.68595,-0.08205
1780861690725,Accelerometer,2.7520502,9.64305,-0.075
1780861690744,Accelerometer,2.769,9.583051,-0.15900001
1780861690764,Accelerometer,2.5530002,9.64995,-0.22800002
1780861690783,Accelerometer,2.4100502,9.648001,-0.15900001
1780861690803,Accelerometer,2.4550502,9.628051,-0.08205
1780861690822,Accelerometer,2.5510502,9.64995,-0.054
1780861690841,Accelerometer,2.4859502,9.640051,0.08400001
1780861690861,Accelerometer,2.529,9.628051,0.06705
1780861690872,Accelerometer,2.4070501,9.625951,-0.03195
1780861690899,Accelerometer,2.3779502,9.66405,0.028950002
1780861690918,Accelerometer,2.328,9.607051,0.112950005
1780861690938,Accelerometer,2.32095,9.64305,0.16095
1780861690955,Accelerometer,2.4019501,9.609,0.28500003
1780861690977,Accelerometer,2.53695,9.616051,0.11505
1780861690996,Accelerometer,2.46705,9.636001,-0.03195
1780861691016,Accelerometer,2.3160002,9.636001,-0.07305
1780861691033,Accelerometer,2.35695,9.613951,-0.11100001
1780861691055,Accelerometer,2.45805,9.65205,-0.123
1780861691074,Accelerometer,2.53695,9.63105,-0.123
1780861691094,Accelerometer,2.6160002,9.64995,-0.21705002
1780861691113,Accelerometer,2.5870502,9.669001,-0.21705002
1780861691132,Accelerometer,2.57205,9.633,-0.21900001
1780861691153,Accelerometer,2.637,9.637951,-0.303
1780861691171,Accelerometer,2.52705,9.64995,-0.19995001
1780861691191,Accelerometer,2.4840002,9.628051,-0.087000005
1780861691210,Accelerometer,2.505,9.637951,-0.051000003
1780861691229,Accelerometer,2.5459502,9.648001,-0.003
1780861691249,Accelerometer,2.59395,9.633,-0.066
1780861691269,Accelerometer,2.4769502,9.648001,0.01695
1780861691288,Accelerometer,2.42205,9.636001,0.015000001
1780861691308,Accelerometer,2.46,9.613951,-0.06795
1780861691327,Accelerometer,2.50305,9.625951,-0.08505
1780861691347,Accelerometer,2.4190502,9.64305,-0.079950005
1780861691365,Accelerometer,2.5560002,9.612,-0.15195
1780861691385,Accelerometer,2.59395,9.633,-0.13005
1780861691404,Accelerometer,2.5800002,9.648001,-0.063
1780861691424,Accelerometer,2.496,9.66705,-0.126
1780861691443,Accelerometer,2.532,9.613951,-0.19500001
1780861691463,Accelerometer,2.53695,9.670951,-0.08205
1780861691483,Accelerometer,2.57505,9.621,-0.018000001
1780861691502,Accelerometer,2.48895,9.636001,-0.006
1780861691521,Accelerometer,2.46705,9.640051,0.003
1780861691541,Accelerometer,2.4480002,9.612,-0.00795
1780861691560,Accelerometer,2.35905,9.645,0.06705
1780861691580,Accelerometer,2.4190502,9.621,0.06705
1780861691594,Accelerometer,2.52195,9.640051,0.052950002
1780861691618,Accelerometer,2.4480002,9.648001,0.072000004
1780861691637,Accelerometer,2.3710501,9.624001,0.087000005
1780861691657,Accelerometer,2.32305,9.637951,0.02205
1780861691678,Accelerometer,2.32095,9.63105,-0.051000003
1780861691696,Accelerometer,2.5459502,9.669001,-0.079950005
1780861691716,Accelerometer,2.67105,9.669001,-0.18300001
1780861691735,Accelerometer,2.7160501,9.669001,-0.17805001
1780861691754,Accelerometer,2.604,9.637951,-0.30495003
1780861691774,Accelerometer,2.45295,9.648001,-0.31905
1780861691793,Accelerometer,2.4499502,9.624001,-0.312
1780861691813,Accelerometer,2.6160002,9.66195,-0.25695002
1780861691833,Accelerometer,2.6869502,9.640051,-0.22095
1780861691851,Accelerometer,2.52195,9.625951,-0.123
1780861691871,Accelerometer,2.49105,9.621,-0.078
1780861691891,Accelerometer,2.56005,9.625951,-0.0010500001
1780861691910,Accelerometer,2.49105,9.621,-0.027
1780861691929,Accelerometer,2.4769502,9.612,-0.006
1780861691949,Accelerometer,2.5200002,9.637951,0.0
1780861691968,Accelerometer,2.55795,9.633,-0.05595
1780861691988,Accelerometer,2.5440001,9.636001,-0.078
1780861692006,Accelerometer,2.6130002,9.625951,-0.066
1780861692027,Accelerometer,2.6110501,9.63105,-0.08505
1780861692047,Accelerometer,2.493,9.637951,-0.08505
